Linea_finanziamento|REGIONE|PROVINCIA|COMUNE|COD_COMUNE|FONTE|Data_aggiornamento_lavori|Data_inizio|Data_fine|ENTE_RICHIEDENTE|TIPOLOGIA_ENTE_RICHIEDENTE|CODICE_EDIFICIO|COD_PRINC|COD_MPI|NOME_SCUOLA|OGGETTO_INTERVENTO|INFO_AGGIUNTIVE|CENTRO_COMUNE|LATITUDINE|LONGITUDINE|TIPO_INTERVENTO|STATO LAVORI|Codice progetto|Importo totale opera|Finanziamento/ Provvedimento
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Bussolengo|023015|Amministrazione provinciale|2016-02-02|2012-01-23|2015-03-02|Provincia di Verona|PROVINCIA|0230153929|VRIS017001|VRTD017017|ISTITUTO TECNICO DI BUSSOLENGO|ITC - Bussolengo||No|45.465145|10.846730|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D66E11000190003|1389779,1900|45725,6700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Bussolengo|023015|Amministrazione provinciale|2016-02-02|2011-11-28|2015-04-20|Provincia di Verona|PROVINCIA|0230153929|VRIS017001|VRTD017017|ISTITUTO TECNICO DI BUSSOLENGO|ITC - Bussolengo||No|45.465122|10.847072|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D66E11000200003|633847,6500|20854,4700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Garda|023036|Amministrazione provinciale|2016-02-02|2011-11-28|2015-04-20|Provincia di Verona|PROVINCIA|0230363895|VRIS017001|VRIS017001|"MARIE CURIE" GARDA-BUSSOLENGO|IIS - Marie Curie||No|45.579642|10.715471|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D66E11000200003|633847,6500|20854,4700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|San Bonifacio|023069|Amministrazione provinciale|2016-02-02|2015-08-25|2015-08-30|Provincia di Verona|PROVINCIA|0230693899|VRIS008006|VRIS008006|GUARINO VERONESE|IIS - Guarino Veronese||No|45.396372|11.273442|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D66E11000170003|1411831,2800|46451,2200
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Valeggio sul Mincio|023089|Amministrazione provinciale|2016-02-02|2014-09-05|2015-04-08|Provincia di Verona|PROVINCIA|0230892430|VRRH03000E|VRRH03001G|"CARNACINA" SEZ VALEGGIO|IPSAR - Luigi Carnacina||No|45.358716|10.743616|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Messa in sicurezza , Adeguamento impiantistica e/o antincendio|Concluso|D14H14000350003|158671,0000|5220,4900
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Verona|023091|Amministrazione provinciale|2016-02-02|2014-11-03|2014-11-28|Provincia di Verona|PROVINCIA|0230913914|VRSL03000N|VRSL03000N|LICEO ARTISTICO DI VERONA|LICEO ARTISTICO DI VERONA||No|45.429025|10.976635|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D66E11000170003|1411831,2800|46451,2200
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Verona|023091|Amministrazione provinciale|2016-02-02|2007-07-25|2013-09-24|Provincia di Verona|PROVINCIA|0230913904|VRTF03000V|VRTF03000V|ITI - Guglielmo Marconi|ITI - Guglielmo Marconi||No|45.4275354|10.9720819|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Adeguamento impiantistica e/o antincendio|Concluso|D66C06000030003|3479269,8000|114472,8400
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Verona|023091|Amministrazione provinciale|2016-02-02|2014-12-12|2015-02-27|Provincia di Verona|PROVINCIA|0230913904|VRTF03000V|VRTF03000V|ITI - Guglielmo Marconi|ITI - Guglielmo Marconi||No|45.4275354|10.9720819|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D66E11000170003|1411831,2800|46451,2200
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Verona|023091|Amministrazione provinciale|2016-02-02|2014-12-12|2015-02-27|Provincia di Verona|PROVINCIA|0230913923|VRIS009002|VRIS009002|IS M.SANMICHELI|IIS - Michele Sammicheli||No|45.442726|11.007459|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D66E11000170003|1411831,2800|46451,2200
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Verona|023091|Amministrazione provinciale|2016-02-02|2012-01-23|2015-03-02|Provincia di Verona|PROVINCIA|0230913889|VRPM01000L|VRPM01000L|CARLO MONTANARI|IM - Carlo Montanari||No|45.434776|10.993665|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D66E11000190003|1389779,1900|45725,6700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Verona|023091|Amministrazione provinciale|2016-02-02|2012-01-23|2015-03-02|Provincia di Verona|PROVINCIA|0230913900|VRPS03000R|VRPS03000R|GIROLAMO FRACASTORO|LS - Girolamo Fracastoro||No|45.460715|10.969147|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D66E11000190003|1389779,1900|45725,6700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Verona|023091|Amministrazione provinciale|2016-02-02|2012-01-23|2015-03-02|Provincia di Verona|PROVINCIA|0230913926|VRRH02000X|VRRH02000X|ANGELO BERTI|IPSAR - Angelo Berti||No|45.458812|10.941958|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D66E11000190003|1389779,1900|45725,6700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Verona|023091|Amministrazione provinciale|2016-02-02|2011-11-28|2015-04-20|Provincia di Verona|PROVINCIA|0230913884|VRTD10000N|VRTD10000N|MARCO POLO|ITC - Marco Polo||No|45.450123|10.998791|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D66E11000200003|633847,6500|20854,4700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Verona|023091|Amministrazione provinciale|2016-02-02|2011-11-28|2015-04-20|Provincia di Verona|PROVINCIA|0230913894|VRPS03000R|VRPS03000R|GIROLAMO FRACASTORO|LS - Girolamo Fracastoro||No|45.460903|10.968782|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D66E11000200003|633847,6500|20854,4700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Verona|023091|Amministrazione provinciale|2016-02-02|2011-11-28|2015-04-20|Provincia di Verona|PROVINCIA|0230914000|VRPS04000B|VRPS04000B|A. MESSEDAGLIA|LS - Angelo Messedaglia||No|45.434205|10.994382|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D66E11000200003|633847,6500|20854,4700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Verona|023091|Amministrazione provinciale|2016-02-02|2011-11-28|2015-04-20|Provincia di Verona|PROVINCIA|0230913886|VRIS01800R|VRTF018019|ITI - Galileo Ferraris|ITI - Galileo Ferraris||No|45.433425|10.995891|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D66E11000200003|633847,6500|20854,4700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Villafranca di Verona|023096|Amministrazione provinciale|2016-02-02|2011-11-28|2015-04-20|Provincia di Verona|PROVINCIA|0230963890|VRPS06000L|VRPS06000L|ENRICO MEDI|LS - Enrico Medi||No|45.356656|10.839050|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Adeguamento impiantistica e/o antincendio|Concluso|D66E11000200003|633847,6500|20854,4700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Villafranca di Verona|023096|Amministrazione provinciale|2016-02-02|2012-01-23|2015-03-02|Provincia di Verona|PROVINCIA|0230963896|VRIS00700A|VRIS00700A|CARLO ANTI - LICEO - ITI - PROFESSIONALE|IIS - Carlo Anti||No|45.357622|10.839743|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D66E11000190003|1389779,1900|45725,6700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Verona|Villafranca di Verona|023096|Amministrazione provinciale|2016-02-02|2015-01-22|2015-02-21|Provincia di Verona|PROVINCIA|0230963890|VRPS06000L|VRPS06000L|ENRICO MEDI|LS - Enrico Medi||No|45.356844|10.839152|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D39D14001300003|27112,8500|892,0500
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Vicenza|Asiago|024009|Amministrazione provinciale|2016-06-20|2015-10-20|2016-01-18|Provincia di Vicenza|PROVINCIA|0240094018|VIIS006006|VITD00601C|ITC - G. Pertile|ITC - G. Pertile||No|45.870887|11.513196|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Efficientamento energetico|Concluso|F44H14000630003|250000,0000|241147,7400
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Vicenza|Bassano del Grappa|024012|Amministrazione provinciale|2016-02-02|2015-01-13|2015-02-18|Provincia di Vicenza|PROVINCIA|0240124058|VIIS014005|VITA014011|ITA - Alberto Parolini|ITA - Alberto Parolini||No|45.786201|11.727657|Nuova edificazione|Concluso|0|250000,0000|241147,7400
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Vicenza|Thiene|024105|Amministrazione provinciale|2016-02-02|2015-05-11|2015-06-24|Provincia di Vicenza|PROVINCIA|0241054029|VIRI03000N|VIRI03002Q|IPIA - Giovan Battista Garbin|IPIA - Giovan Battista Garbin||No|45.702615|11.483031|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|F18C14000160003|179000,0000|172661,7800
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Vicenza|Vicenza|024116|Amministrazione provinciale|2016-02-02|2015-06-29|2015-09-10|Provincia di Vicenza|PROVINCIA|0241164015|VIPM010008|VIPM010008|IM - Don Giuseppe Fogazzaro|IM - Don Giuseppe Fogazzaro||No|45.544374|11.550868|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|F34H14000620003|140000,0000|135042,7300
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Belluno|Belluno|025006|Amministrazione provinciale|2016-02-02|2014-11-12|2015-08-08|Provincia di Belluno|PROVINCIA|0250063970|BLIS011002|BLIS011002|IIS - Segato-Brustolon|IIS - Segato-Brustolon||No|46.140843|12.215215|Adeguamento impiantistica e/o antincendio|Concluso|F36E12000190005|778000,0000|63891,9000
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Belluno|Belluno|025006|Amministrazione provinciale|2016-06-20|2015-11-30|2016-05-28|Provincia di Belluno|PROVINCIA|0250063970|BLIS011002|BLIS011002|IIS - Segato-Brustolon|IIS - Segato-Brustolon||No|46.140979|12.215017|Adeguamento impiantistica e/o antincendio|Concluso|F36E12000190005|771821,0000|63384,4600
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Belluno|Feltre|025021|Amministrazione provinciale|2016-02-02|2015-02-09|2015-07-09|Provincia di Belluno|PROVINCIA|0250213974|BLIS00400V|BLIS00400V|POLO DI FELTRE|IIS - Polo di Feltre||No|46.019589|11.901549|Intervento miglioramento antisismico|Concluso|F99E14000110004|435000,0000|35723,6200
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Treviso|Montebelluna|026046|Amministrazione provinciale|2016-01-15|2013-05-08|2015-02-23|Provincia di Treviso|PROVINCIA|0260463789|TVIS00300B|TVIS00300B|IS LEVI|IIS - Primo Levi|L`edificio viene realizzato secondo le pi� recenti norme antisismiche. di risparmio energetico e rispetto ambientale. Il nuovo liceo � un organismo articolato in un corpo principale e due corpi laterali. L`energia elettrica � fornita da un impianto fotovoltaico. il riscaldamento � garantito da tre sonde geotermiche.|Si|45.777064|12.046118|Nuova edificazione|Concluso|B99H04000010007|15470000,0000|760000,0000
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Venezia|Chioggia|027008|Amministrazione provinciale|2016-06-20|2015-06-25|2015-09-25|Citt� Metropolitana di Venezia|CITTAMETROPOLITANA|0270083860|VEIS02200R|VETF022019|A. RIGHI|A. RIGHI||No|45.200874|12.279901|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Miglioramento strutturale. bonifica amianto|Concluso|B79D14017880003|300000,0000|61211,3600
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Venezia|Mirano|027024|Amministrazione provinciale|2016-02-02|2014-06-17|2015-03-19|Citt� Metropolitana di Venezia|CITTAMETROPOLITANA|0270243832|VEIS02800Q|VETA02801G|I.T.AG. K. LORENZ|I.T.AG. K. LORENZ||No|45.491470|12.104943|Adeguamento impiantistica e/o antincendio|Concluso|B76D13001520003|315000,0000|64271,9300
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Venezia|Portogruaro|027029|Amministrazione provinciale|2016-06-20|2015-10-31|2016-01-29|Citt� Metropolitana di Venezia|CITTAMETROPOLITANA|0270293853|VEPM030006|VEPM030006|MARCO BELLI|IM - Marco Belli||No|45.778013|12.839744|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Adeguamento impiantistica e/o antincendio|Concluso|B31H12000960003|156546,0000|31941,3100
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Venezia|Portogruaro|027029|Amministrazione provinciale|2016-06-20|2015-06-22|2015-11-20|Citt� Metropolitana di Venezia|CITTAMETROPOLITANA|0270293856|VEIS013002|VERI01301N|IPIA - Monsignor Vittorio D`Alessi|IPIA - Monsignor Vittorio D`Alessi||No|45.779052|12.840586|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Miglioramento strutturale. bonifica amianto|Concluso|B39D13000540003|500000,0000|102018,9300
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Venezia|Portogruaro|027029|Amministrazione provinciale|2016-06-20|2015-07-16|2015-10-13|Citt� Metropolitana di Venezia|CITTAMETROPOLITANA|0270293853|VEPM030006|VEPM030006|MARCO BELLI|IM - Marco Belli||No|45.778159|12.839365|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Miglioramento strutturale. bonifica amianto|Concluso|B32J10000240001|220000,0000|44888,3300
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Venezia|Venezia|027042|Amministrazione provinciale|2016-02-02|2014-06-11|2015-03-09|Citt� Metropolitana di Venezia|COMUNE|0270423830|VEMM03600G|VEMM03600G|MARCO FOSCARINI (ANN.CONVITTO)|Sec. I° - Marco Foscarini (convitto)||No|45.443599|12.336857|Messa in sicurezza|Concluso|B76E10000330001|270000,0000|55090,2200
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Venezia|Venezia|027042|Amministrazione provinciale|2016-06-20|2015-01-29|2016-05-10|Citt� Metropolitana di Venezia|CITTAMETROPOLITANA|0270423823|VEIS01600D|VETD01601Q|ITC - Paolo Sarpi|ITC - Paolo Sarpi||No|45.438929|12.346189|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Adeguamento impiantistica e/o antincendio|Concluso|B79D13000530003|371215,0000|75741,9100
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Venezia|Venezia|027042|Amministrazione provinciale|2016-02-02|2014-07-31|2015-02-28|Citt� Metropolitana di Venezia|CITTAMETROPOLITANA|0270423828|VEIS018005|VEIS018005|IIS - Andrea Gritti|IIS - Andrea Gritti||No|45.488789|12.266351|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|B76B13000030003|200000,0000|40807,5700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Venezia|Venezia|027042|Amministrazione provinciale|2016-02-02|2014-10-27|2015-05-08|Citt� Metropolitana di Venezia|CITTAMETROPOLITANA|0270423867|VEPS05000A|VEPS05000A|UGO  MORIN|LS - Ugo Morin||No|45.491624|12.214956|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|B74H14000070003|350000,0000|71413,2500
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Venezia|Venezia|027042|Amministrazione provinciale|2016-06-20|2016-01-01|2016-07-31|Citt� Metropolitana di Venezia|CITTAMETROPOLITANA|0270423836|VERH04000D|VERH04000D|ANDREA BARBARIGO|IPSAR - Andrea Barbarigo||No|45.437884|12.343673|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Messa in sicurezza|Concluso|B74H13000380003|400000,0000|81615,1400
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Padova|Padova|028060|Amministrazione provinciale|2016-02-02|2013-08-28|2014-11-11|Provincia di Padova|PROVINCIA|0280604196|PDPM01000V|PDPM01000V|L.S.U."A.DI SAVOIA DUCA D`AOSTA"|IM - Amedeo di Savoia Duca d`Aosta||No|45.404032|11.880663|Messa in sicurezza , Miglioramento strutturale. bonifica amianto , Adeguamento impiantistica e/o antincendio|Concluso|G96E12001020003|878696,6500|244915,0600
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Padova|Padova|028060|Amministrazione provinciale|2016-06-20|2011-02-04|2015-11-30|Provincia di Padova|PROVINCIA|0280604194|PDIS00600R|PDTA00601L|ITA (S.A. DUCA ABRUZZI-PD)|ITA - Pietro Scalcerle||No|45.393671|11.834306|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Adeguamento impiantistica e/o antincendio|Concluso|G79F06000320003|1682964,5100|469084,9300
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Rovigo|Adria|029001|Amministrazione provinciale|2016-02-02|2015-05-04|2015-08-31|Provincia di Rovigo|PROVINCIA|0290014094|RORH01000C|RORH01000C|IST. PROF.ALBERGH. "G. CIPRIANI" - ADRIA|IPSAR - Giuseppe Cipriani||No|45.050364|12.048571|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Miglioramento strutturale. bonifica amianto|Concluso|G64H13000160004|289000,0000|85459,4500
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Rovigo|Porto Tolle|029039|Amministrazione provinciale|2016-06-20|2015-12-09|2016-03-07|Provincia di Rovigo|PROVINCIA|0290394101|ROIS00200A|RORI002012|I.P.S.I.A. - PORTO TOLLE|IPIA - Porto Tolle||No|44.950086|12.330237|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Messa in sicurezza|Concluso|G86E11000030001|190000,0000|56184,4100
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Veneto|Rovigo|Rovigo|029041|Amministrazione provinciale|2016-06-20|2015-11-10|2016-03-08|Provincia di Rovigo|PROVINCIA|0290414115|ROIS012001|ROTF01201D|ITIS FERRUCCIO VIOLA - ROVIGO|ITIS FERRUCCIO VIOLA - ROVIGO||No|45.081563|11.796507|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|G16E10000180005|150000,0000|44356,1200
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Friuli-Venezia Giulia|Udine|Cervignano del Friuli|030023|Amministrazione provinciale|2016-06-20|2015-11-15|2016-12-31|Provincia di UDINE|PROVINCIA|0300230011||UDTF01301V|ARTURO MALIGNANI DI CERVIGNANO|||No|45.825041|13.345227|Adeguamento impiantistica e/o antincendio|Concluso|B64H15000630005|142000,0000|53445,2800
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Friuli-Venezia Giulia|Udine|Latisana|030046|Amministrazione provinciale|2016-06-20|2015-09-01|2015-10-28|Provincia di UDINE|PROVINCIA|||UDIS00400G|ISTITUTO SUPERIORE  "E.MATTEI" LATISANA|||No|45.785094|12.997441|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|B86E12000610003|68971,6000|25959,2000
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Friuli-Venezia Giulia|Udine|Udine|030129|Amministrazione provinciale|2015-01-15|2016-03-31|2017-12-31|Provincia di UDINE|PROVINCIA|0301290073||UDTD02000P|DEGANUTTI|||No|46.069724|13.243421|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Adeguamento impiantistica e/o antincendio|Cantiere aperto|B22J11000340003|700000,0000|263462,6500
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Friuli-Venezia Giulia|Udine|Udine|030129|Amministrazione provinciale|2016-06-20|2015-08-31|2015-11-17|Provincia di UDINE|PROVINCIA|0301290067||UDIS01600T|ISIS "A. MALIGNANI" UDINE|||No|46.068592|13.221116|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|B26E12000180005|223534,5600|84132,8600
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Friuli-Venezia Giulia|Trieste|Trieste|032006|Amministrazione provinciale|2016-02-02|2014-07-01|2015-03-26|Provincia di TRIESTE|PROVINCIA|0320060118||TSPS02000R|GALILEO GALILEI|||No|45.644316|13.791842|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Miglioramento strutturale. bonifica amianto|Concluso|C91H1300018004|300000,0000|16666,6600
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Friuli-Venezia Giulia|Trieste|Trieste|032006|Amministrazione provinciale|2016-06-20|2014-11-06|2016-08-04|Provincia di TRIESTE|PROVINCIA|0320060106||TSTD00151N|TECNICO G.R.CARLI|||No|45.647505|13.764424|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Messa in sicurezza|Concluso|C96E12000090005|2490000,0000|138333,3300
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Emilia-Romagna|Parma|Parma|034027|Amministrazione provinciale|2016-02-02|2015-09-02|2015-09-15|Provincia di Parma|PROVINCIA|0340270238|PRTD02000E|PRTD02000E|MELLONI|ITC - Macedonio Melloni||No|44.795731|10.319807|Miglioramento strutturale. bonifica amianto|Concluso|D99E14000020002|74000,0000|31342,1800
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Emilia-Romagna|Parma|Parma|034027|Amministrazione provinciale|2016-06-20|2015-08-04|2015-11-03|Provincia di Parma|PROVINCIA|0340270401|PRPM010005|PRPM010005|ALBERTINA SANVITALE|IM - Albertina Sanvitale||No|44.800758|10.335951|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D91E15000350003|350000,0000|148240,0400
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Emilia-Romagna|Parma|Parma|034027|Amministrazione provinciale|2016-06-20|2014-06-10|2016-06-30|Provincia di Parma|PROVINCIA|||VARI||||Si|44.801478|10.327999|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|D93H13000140003|142500,0000|60354,8700
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Emilia-Romagna|Parma|San Secondo Parmense|034033|Amministrazione provinciale|2016-06-20|2016-06-01|2016-09-05|Provincia di Parma|PROVINCIA|0340330247|PRIS00200Q|PRIS00200Q|I.S.I.S.S. "GALILEI-BOCCHIALINI-SOLARI"|IIS - Galileo Galilei||No|44.916663|10.230019|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Intervento miglioramento antisismico|Concluso|D61H13000960004|300000,0000|127062,8900
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Emilia-Romagna|Reggio nell`Emilia|Reggio nell`Emilia|035033|Amministrazione provinciale|2016-02-02|2014-06-16|2015-09-04|Provincia di Reggio Emilia|PROVINCIA|0350330340|REIS00900L|REIS00900L|A. ZANELLI|IIS - Antonio Zanelli||No|44.687153|10.603904|Manutenzione straordinaria. riqualificazione e/o rigenerazione , Adeguamento impiantistica e/o antincendio|Concluso|C14H14001360003|300000,0000|68912,2000
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Emilia-Romagna|Reggio nell`Emilia|Reggio nell`Emilia|035033|Amministrazione provinciale|2016-02-02|2012-08-20|2014-09-08|Provincia di Reggio Emilia|PROVINCIA|0350330351|REIS00800R|REIS00800R|IS "A. MOTTI"|IIS - Angelo Motti||No|44.687853|10.603856|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|C86E12000250003|845000,0000|194102,7000
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Emilia-Romagna|Reggio nell`Emilia|Reggio nell`Emilia|035033|Amministrazione provinciale|2016-02-02|2012-08-20|2013-08-30|Provincia di Reggio Emilia|PROVINCIA|0350330335|REPS03000B|REPS03000B|ALDO MORO|LS - Aldo Moro||No|44.709391|10.62173|Manutenzione straordinaria. riqualificazione e/o rigenerazione|Concluso|C86E12000260003|666000,0000|152985,0900
#Scuole Nuove - Sblocco Patto Province / Città Metropolitane 2015 -  L. 190/2014 art. 1 c. 467|Emilia-Romagna|Modena|Modena|036023|Amministrazione provinciale|2016-06-20|2014-05-09|2015-12-08|Provincia di Modena|PROVINCIA|0360230341|MORC08000G|MORC08000G|CATTANEO  DELEDDA- SOCIO  COMM ARTIGIAN.|IPSCT - Cattaneo-Deledda||No|44.652661|10.927442|Adeguamento impiantistica e/o antincendio , Intervento miglioramento antisismico|Concluso|G93B11000190003|547077,0000|170058,7500
