Linea_finanziamento|REGIONE|PROVINCIA|COMUNE|COD_COMUNE|FONTE|Data_aggiornamento_lavori|Data_inizio|Data_fine|ENTE_RICHIEDENTE|TIPOLOGIA_ENTE_RICHIEDENTE|CODICE_EDIFICIO|COD_PRINC|COD_MPI|NOME_SCUOLA|OGGETTO_INTERVENTO|INFO_AGGIUNTIVE|CENTRO_COMUNE|LATITUDINE|LONGITUDINE|TIPO_INTERVENTO|STATO LAVORI|Codice progetto|Importo totale opera|Finanziamento/ Provvedimento
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Teramo|Teramo|067041|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||PROVINCIA DI TERAMO|PROVINCIA|||TETD06000X||||Si|42.6614690|13.6987307|Ristrutturazione|Concluso|E44H14000040001|145000,0000|145000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Teramo|Teramo|067041|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||PROVINCIA DI TERAMO|PROVINCIA|||||||Si|42.6615690|13.6988307|Ristrutturazione|In approvazione|E44H14000050001|1169178,0000|1169178,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Teramo|Teramo|067041|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||PROVINCIA DI TERAMO|PROVINCIA|||TEPS010003|LICEO SCIENTIFICO ALBERT EINSTEIN|||Si|42.6616690|13.6989307|Ristrutturazione|In approvazione|E44H14000060001|150000,0000|150000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Pizzoli|066072|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI PIZZOLI|COMUNE|||||||Si|42.4322510|13.3127838|Ristrutturazione|In approvazione|E66E12000250001|150000,0000|150000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Chieti|Chieti|069022|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI CHIETI|COMUNE|||CHEE00205P||||Si|42.3517929|14.1671511|Miglioramento sismico|In approvazione|E71E13000320001|350000,0000|290000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Pescara|Popoli|068033|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI POPOLI|COMUNE|||PEEE81601X|POPOLI  "G. PAOLINI"|||Si|42.1709444|13.8317222|Miglioramento sismico|Concluso|E72I11000320001|800000,0000|800000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Teramo|Campli|067008|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI CAMPLI|COMUNE|||||||Si|42.7295343|13.6933341|Miglioramento sismico|In approvazione|E74H11000030006|300000,0000|300000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Teramo|Campli|067008|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI CAMPLI|COMUNE|||||||Si|42.7296343|13.6934341|Miglioramento sismico|In approvazione|E74H11000040006|600000,0000|600000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Rocca di Mezzo|066082|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI ROCCA DI MEZZO|COMUNE|||AQMM81301D||||Si|42.2057962|13.5203333|Miglioramento sismico|Start|E74H14000150001|2100000,0000|2100000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Capestrano|066019|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI CAPESTRANO|COMUNE|||||||Si|42.2685708|13.7661230|Miglioramento sismico|Start|E74H14000710001|881437,0000|531437,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Chieti|Casalincontrada|069016|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI CASALINCONTRADA|COMUNE|||CHAA005073||||Si|42.2978302|14.1360194|Delocalizzazione edificio scolastico|Concluso|F15D12000090001|470000,0000|80000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Pescara|San Valentino in Abruzzo Citeriore|068038|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI SAN VALENTINO in Abruzzo Citeriore|COMUNE|||PEEE810011|SAN VALENTINO-C.U.|||Si|42.235122|13.987246|Miglioramento sismico|Concluso|F33J13000660002|200000,0000|200000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Pescara|San Valentino in Abruzzo Citeriore|068038|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI SAN VALENTINO in Abruzzo Citeriore|COMUNE|||||||Si|42.235222|13.987346|Ristrutturazione|Start|F33J13000670002|50000,0000|50000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Magliano de` Marsi|066053|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI MAGLIANO DE` MARSI|COMUNE|||AQEE824011|MAGLIANO DEI MARSI CAP.|||Si|42.0925000|13.3648703|Delocalizzazione edificio scolastico|In approvazione|F54B13000630001|4620000,0000|4620000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Castel di Sangro|066028|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI CASTEL DI SANGRO|COMUNE|||||||Si|41.7843360|14.1082630|Sostituzione edificio scolastico|Cantiere aperto|F74B13000340001|4720000,0000|4720000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Teramo|Montefino|067027|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI MONTEFINO|COMUNE|||||||Si|42.5456215|13.8846557|Miglioramento sismico|In approvazione|F81E11000150002|230000,0000|230000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Chieti|Giuliano Teatino|069042|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI GIULIANO TEATINO|COMUNE|||||||Si|42.3043095|14.2857741|Sostituzione edificio scolastico|Cantiere aperto|F93G13000170005|1286069,0000|1097550,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Chieti|Giuliano Teatino|069042|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI GIULIANO TEATINO|COMUNE|||||||Si|42.3044095|14.2867741|Sostituzione edificio scolastico|Concluso|F97B09000030005|357000,0000|279450,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Scanno|066093|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI SCANNO|COMUNE|||||||Si|41.9017495|13.8827474|Miglioramento sismico|In approvazione|F97E13000650002|344000,0000|344000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Pescara|Elice|068018|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI ELICE|COMUNE|||PEAA80401C||||Si|42.5214074|13.9703333|Adeguiamento sismico|Concluso|G11H13000530002|420000,0000|420000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Celano|066032|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2017-10-30||2017-10-01|COMUNE DI CELANO|COMUNE|||AQEE031037|DOTT. LUIGI MARINI|||Si|42.0865740|13.5407962|Sostituzione edificio scolastico|Concluso|G24B13000290003|4250000,0000|1250000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Celano|066032|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI CELANO|COMUNE|||||||Si|42.0875740|13.5407962|Sostituzione edificio scolastico|In approvazione|G26D13000550003|4700000,0000|2950000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Teramo|Crognaleto|067023|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI CROGNALETO|COMUNE|||||||Si|42.5876342|13.4892234|Miglioramento sismico|In approvazione|G41H13000700001|290000,0000|290000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Chieti|Villa Santa Maria|069102|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI VILLA SANTA MARIA|COMUNE|||CHEE826067|VILLA S.MARIA CAPOLUOGO|||Si|41.9487280|14.3493290|Adeguiamento sismico|In approvazione|G61H13000560001|500000,0000|500000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Pescara|Montebello di Bertona|068023|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI MONTEBELLO DI BERTONA|COMUNE|||PEAA80901G||||Si|42.4184243|13.8730719|Sostituzione edificio scolastico|Cantiere aperto|G64E13002290006|500000,0000|500000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Ortucchio|066064|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI ORTUCCHIO|COMUNE|||AQAA82503N|SCUOLA INFANZIA ORTUCCHIO|||Si|41.9561111|13.6467222|Miglioramento sismico|Cantiere aperto|G71E11000120001|300000,0000|300000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Aielli|066002|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI AIELLI|COMUNE|||AQAA814026||||Si|42.0818888|13.5915740|Delocalizzazione edificio scolastico|Concluso|G83H14000010001|789600,0000|789600,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|San Vincenzo Valle Roveto|066092|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI S. VINCENZO VALLE ROVETO|COMUNE|||AQMM81202P|S.VINCENZO VALLE ROVETO|||Si|41.844787|13.535899|Ristrutturazione|Concluso|G87E11000170002|100000,0000|100000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Pescara|Rosciano|068035|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI ROSCIANO|COMUNE|||PEMM04202D||||Si|42.3250185|14.0472037|Miglioramento sismico|Concluso|G91H13001500001|150000,0000|150000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Teramo|Montorio al Vomano|067028|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI MONTORIO AL VOMANO|COMUNE|||||||Si|42.5832200|13.6328002|Sostituzione edificio scolastico|In approvazione|G97E13001710001|4372200,0000|4372200,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Bugnara|066012|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI BUGNARA|COMUNE|||||||Si|42.0221984|13.8586786|Sostituzione edificio scolastico|Cantiere aperto|G99H12000470002|2688000,0000|2688000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Capitignano|066021|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2017-09-07||2017-08-30|COMUNE DI CAPITIGNANO|COMUNE|||AQAA822047||||Si|42.5204210|13.3008800|Sostituzione edificio scolastico|Concluso|G99H12000660005|1192800,0000|642800,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Navelli|066058|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI NAVELLI|COMUNE|||||||Si|42.2376554|13.7278064|Miglioramento sismico|In approvazione|H11E15000250001|490685,0000|490685,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Navelli|066058|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI NAVELLI|COMUNE|||AQEE823059|NAVELLI CAP.|||Si|42.2386554|13.7288064|Miglioramento sismico|Concluso|H16B14000010001|1207370,0000|1207370,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Castelvecchio Subequo|066031|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI CASTELVECCHIO SUBEQUO|COMUNE|||AQAA81101N||||Si|42.1305865|13.7306449|Miglioramento sismico|In approvazione|H19E14000240001|194634,0000|194634,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|San Benedetto dei Marsi|066085|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI SAN BENEDETTO DEI MARSI|COMUNE|||||||Si|42.0040300|13.6193570|Miglioramento sismico|Start|H19H12000610001|2100000,0000|2100000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Scoppito|066095|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI SCOPPITO|COMUNE|||||||Si|42.3721509|13.2558756|Sostituzione edificio scolastico|In approvazione|H27B15000410001|2100000,0000|2100000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Pescara|Loreto Aprutino|068021|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI LORETO APRUTINO|COMUNE|||||||Si|42.4366993|13.9836799|Ristrutturazione|Start|H45J11000210001|350000,0000|350000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Pescara|Loreto Aprutino|068021|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI LORETO APRUTINO|COMUNE|||||||Si|42.4367993|13.9837799|Ristrutturazione|In approvazione|H45J11000220001|250000,0000|250000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Pescara|Loreto Aprutino|068021|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI LORETO APRUTINO|COMUNE|||||||Si|42.4368993|13.9838799|Ristrutturazione|Start|H45J11000230001|350000,0000|350000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Pescara|Loreto Aprutino|068021|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI LORETO APRUTINO|COMUNE|||||||Si|42.4367093|13.9839799|Ristrutturazione|Start|H45J11000240001|140000,0000|140000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Pescara|Loreto Aprutino|068021|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI LORETO APRUTINO|COMUNE|||||||Si|42.4367193|13.9840799|Ristrutturazione|In approvazione|H45J11000260001|150000,0000|150000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Pescara|Loreto Aprutino|068021|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI LORETO APRUTINO|COMUNE|||||||Si|42.4367293|13.9841799|Ristrutturazione|Start|H45J11000270001|100000,0000|100000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Vittorito|066108|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI VITTORITO|COMUNE|||AQEE82605R|MAESTRA CATERINA DE BENEDICTIS|||Si|42.1281520|13.8176552|Sostituzione edificio scolastico|In approvazione|H67B11000030002|1008000,0000|1008000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Pacentro|066066|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI PACENTRO|COMUNE|||||||Si|42.0518074|13.9923945|Sostituzione edificio scolastico|In approvazione|H91E14000130001|640000,0000|640000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Pescara|Carpineto della Nora|068008|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI CARPINETO DELLA NORA|COMUNE|||PEEE81303E|CARPINETO DELLA NORA-C.U.|||Si|42.3340740|13.8617222|Ristrutturazione|Concluso|H91H13000590001|42000,0000|42000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Teramo|Castellalto|067011|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI CASTELLALTO|COMUNE|||||||Si|42.6786834|13.8232198|Miglioramento sismico|Concluso|I11E14000210002|180000,0000|180000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Teramo|Castellalto|067011|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI CASTELLALTO|COMUNE|||TEMM82402D|SC.M. CASTELNUOVO|||Si|42.6787834|13.8233198|Miglioramento sismico|Concluso|I11E14000220002|360000,0000|360000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Anversa degli Abruzzi|066004|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI ANVERSA DEGLI ABRUZZI|COMUNE|||||||Si|41.9948518|13.8048518|Miglioramento sismico|Cantiere aperto|I13G12000050005|550000,0000|550000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Pereto|066067|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI PERETO|COMUNE|||AQEE026104|"SALVO D`ACQUISTO" DI PERETO|||Si|42.0591296|13.1006240|Miglioramento sismico|In approvazione|I16D12000100006|290000,0000|250000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Pescara|Catignano|068010|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI CATIGNANO|COMUNE|||PEMM04203E||||Si|42.3470196|13.9524044|Delocalizzazione edificio scolastico|Cantiere aperto|I24B13000270004|130865,0000|130000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Raiano|066077|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI RAIANO|COMUNE|||AQMM82601G|A. ANILE|||Si|42.1026073|13.8148149|Delocalizzazione edificio scolastico|Concluso|I29H11000400005|3360000,0000|3160000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Scurcola Marsicana|066096|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI SCURCOLA MARSICANA|COMUNE|||||||Si|42.0632300|13.3395028|Sostituzione edificio scolastico|In approvazione|I31E14000220005|1230000,0000|595000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Chieti|Ripa Teatina|069072|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI RIPA TEATINA|COMUNE|||CHEE81001C|RIPATEATINA CAPOLUOGO|||Si|42.3597037|14.2350000|Adeguiamento sismico|Concluso|I37E13000240001|100000,0000|100000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Teramo|Castilenti|067014|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI CASTILENTI|COMUNE|||TEMM817019||||Si|42.5335980|13.9176771|Sostituzione edificio scolastico|In approvazione|I41H13001120001|878388,0000|878388,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Secinaro|066097|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI SECINARO|COMUNE|||AQEE811053||||Si|42.1538278|13.6802980|Miglioramento sismico|In approvazione|I41H14000000001|1822623,0000|1782623,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Teramo|Isola del Gran Sasso d`Italia|067026|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI ISOLA DEL GRAN SASSO|COMUNE|||||||Si|42.501296|13.660994|Sostituzione edificio scolastico|Start|I77B15000080001|1839200,0000|1839200,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Montereale|066056|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI MONTEREALE|COMUNE|||||||Si|42.5241383|13.2450482|Sostituzione edificio scolastico|Cantiere aperto|I83D13000250005|1915000,0000|672000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Pescasseroli|066068|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI PESCASSEROLI|COMUNE|||||||Si|41.8082493|13.7895804|Sostituzione edificio scolastico|In approvazione|J29H11000090001|1680000,0000|1180000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Avezzano|066006|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI AVEZZANO|COMUNE|||||||Si|42.0284080|13.4256180|Sostituzione edificio scolastico|In approvazione|J31E14000420001|500000,0000|473000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|San Demetrio ne` Vestini|066087|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI SAN DEMETRIO NE` VESTINI|COMUNE|||||||Si|42.2880401|13.5581851|Miglioramento sismico|In approvazione|J31E15000100001|462000,0000|462000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Avezzano|066006|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI AVEZZANO|COMUNE|||||||Si|42.0284180|13.4257180|Sostituzione edificio scolastico|In approvazione|0|500000,0000|370000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Avezzano|066006|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI AVEZZANO|COMUNE|||||||Si|42.0284280|13.4258180|Adeguiamento sismico|Concluso|J31E15000220005|300000,0000|244000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|Pescara|Pescosansonesco|068029|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI PESCOSANSONESCO|COMUNE|||PEEE807037|PESCOSANSONESCO|||Si|42.2551026|13.8844311|Adeguiamento sismico|Cantiere aperto|J31H09000060001|250000,0000|250000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Avezzano|066006|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2017-06-05|2016-05-02|2017-06-05|COMUNE DI AVEZZANO|COMUNE|||||||Si|42.0284380|13.4259180|Sostituzione edificio scolastico|Concluso|J33B11000110001|1400000,0000|1400000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Avezzano|066006|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2017-05-05||2017-04-01|COMUNE DI AVEZZANO|COMUNE|||AQEE016013||||Si|42.0284480|13.4260180|Sostituzione edificio scolastico|Concluso|J34B14000010001|2850000,0000|2850000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Avezzano|066006|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI AVEZZANO|COMUNE|||||||Si|42.0284580|13.4261180|Delocalizzazione edificio scolastico|In approvazione|J34B14000030001|4117000,0000|4074000,0000
Scuole d'Abruzzo - Il Futuro in Sicurezza - Delibere CIPE 47/2009, 83/2013, 77/2015|Abruzzo|L`Aquila|Avezzano|066006|Ufficio Speciale per la Ricostruzione dei Comuni del Cratere|2016-11-09|||COMUNE DI AVEZZANO|COMUNE|||||||Si|42.0284680|13.4262180|Delocalizzazione edificio scolastico|In approvazione|J37B15000230001|7200000,0000|7200000,0000
