Linea_finanziamento|REGIONE|PROVINCIA|COMUNE|COD_COMUNE|FONTE|Data_aggiornamento_lavori|Data_inizio|Data_fine|ENTE_RICHIEDENTE|TIPOLOGIA_ENTE_RICHIEDENTE|CODICE_EDIFICIO|COD_PRINC|COD_MPI|NOME_SCUOLA|OGGETTO_INTERVENTO|INFO_AGGIUNTIVE|CENTRO_COMUNE|LATITUDINE|LONGITUDINE|TIPO_INTERVENTO|STATO LAVORI|Codice progetto|Importo totale opera|Finanziamento/ Provvedimento
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|COMUNE|||||||No|45.478201|9.225861|Messa in sicurezza della Scuola Elementare in Piazza Leonardo da Vinci nel Comune di Milano|Concluso|D46E10000430001|750000,0000|750000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|CITTAMETROPOLITANA|0151461497|MIIS058007|MIPS05801N|FRISI|||No|45.517809|9.132516|Messa in sicurezza I.P.S.I.A. Frisi in Via Otranto, 1 nel Comune di Milano - Provincia di Milano|In approvazione|J46E10000780001|180000,0000|180000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|CITTAMETROPOLITANA|0151461443|MIPM11000D|MIPM11000D|LSPP - Carlo Tenca|||No|45.479092|9.181087|Messa in sicurezza Istituto Tenca in Via Bastioni nel Comune di Milano - Provincia di Milano|In approvazione|J46E10000650001|350000,0000|350000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|COMUNE||MIIC8AN00D|MIEE8AN01G|Primaria - Largo Guerrieri Gonzaga|||No|45.447930|9.253550|Messa in sicurezza della Scuola di Largo Guerrieri di Gonzaga nel Comune di Milano|Concluso|D46E10000500001|260000,0000|260000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|CITTAMETROPOLITANA||MISL03000N|MISL03000N|LA - Umberto Boccioni|||No|45.478118|9.151023|Messa in sicurezza istituto L. A. Boccioni in Piazzale Arduino, 4 nel Comune di Milano - Provincia di Milano|In approvazione|J46E10000740001|300000,0000|300000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|CITTAMETROPOLITANA|0151461546|MIIS07200D|MIRI072015|IPIA - C. Correnti|||No|45.482126|9.156936|Messa in sicurezza Istituto Severi Correnti in Via Alcuino nel Comune di Milano - Provincia di Milano|In approvazione|J46E10000640001|220000,0000|220000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|CITTAMETROPOLITANA||MIIS058007|MIRC074014|IPSCT - M. Dudovich|||No|45.520510|9.142685|Messa in sicurezza I.P.S.I.A. Dudovich in Via Amoretti, 63 nel Comune di Milano - Provincia di Milano|In approvazione|J46E10000790001|120000,0000|120000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|COMUNE||MIIC8FU00A|MIEE8FU01C|Primaria - Enrico Toti|||No|45.471998|9.247445|Messa in sicurezza della Scuola di Via Cima nel Comune di Milano|Concluso|D46E10000460001|350000,0000|350000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|CITTAMETROPOLITANA||MIPC05000V|MIPC05000V|LC - Berchet|||No|45.455811|9.199152|Messa in sicurezza dell`Istituto L. C. Berchet in Via della Commenda nel Comune di Milano - Provincia di Milano|Concluso|J46E10000590001|180000,0000|180000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|CITTAMETROPOLITANA||MIIS02200C|MIPS02201V|SALVADOR ALLENDE|||No|45.429473|9.180385|Messa in sicurezza I.I.S. Allende in Via Dini, 7 nel Comune di Milano - Provincia di Milano|In approvazione|J46E10000770001|360000,0000|360000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|COMUNE|0151461118|MIIC81900C|MIMM81901D|Sec. I - Italo Calvino|||No|45.514982|9.222346|Messa in sicurezza della Scuola di Via Frigia nel Comune di Milano|Cantiere aperto|D46E10000450001|150000,0000|150000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|COMUNE||MIIC8D4005|MIMM8D4016|Sec. I - Buzzati|||No|45.489622|9.240176|Messa in sicurezza della Scuola di Via Maniago nel Comune di Milano|Cantiere aperto|D46E10000470001|350000,0000|350000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|CITTAMETROPOLITANA|0151461503|MIRC22000C|MIRC22000C|IPSCT - Marignoni-Polo|||No|45.478101|9.173342|Messa in sicurezza Istituto Marignoni Marco Polo in Via Melzi D`Eril nel Comune di Milano - Provincia di Milano|In approvazione|J46E10000630001|1000000,0000|1000000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|CITTAMETROPOLITANA|0151463713|MIIS023008|MITD02301E|I.T. COMM. E GEOM. DI VIA NATTA|||No|45.488851|9.124429|Messa in sicurezza I.S.S. Cardano in Via Natta, 11 nel Comune di Milano - Provincia di Milano|In approvazione|J46E10000800001|250000,0000|250000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|CITTAMETROPOLITANA||MIIS023008|MITD02301E|I.T. COMM. E GEOM. DI VIA NATTA|||No|45.489212|9.123965|Messa in sicurezza I.T.T. Gentileschi in Via Natta, 11 nel Comune di Milano - Provincia di Milano|In approvazione|J46E10000750001|280000,0000|280000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|CITTAMETROPOLITANA||MIRC08000A|MIRC08000A|IPSCT - Cavalieri|||No|45.460062|9.170936|Messa in sicurezza dell`Istituto Cavalieri in Via Olona nel Comune di Milano - Provincia di Milano|Concluso|J46E10000620001|120000,0000|120000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|CITTAMETROPOLITANA|0151461632|MIIS07700L|MITF077015|ITI - Galileo Galilei|||No|45.471750|9.130808|Messa in sicurezza Istituto Caterina da Siena in Viale Lombardia nel Comune di Milano - Provincia di Milano|In approvazione|J46E10000760001|350000,0000|350000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|COMUNE||MIIC8D3009|MIMM8D301A|Sec. I - B. Cairoli|||No|45.478749|9.234657|Messa in sicurezza I.T.I. Galilei in Via Paravia, 31 nel Comune di Milano - Provincia di Milano|Cantiere aperto|D46E10000490001|280000,0000|280000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|COMUNE|||||||No|45.470727|9.211163|Messa in sicurezza della Scuola in Via Pascal nel Comune di Milano|Concluso|D46E10000480001|350000,0000|350000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|COMUNE|0151460428|MIIC8CW003|MIEE8CW015|Primaria - Tito Speri|||No|45.486395|9.220572|Messa in sicurezza della Scuola in Via Pisacane nel Comune di Milano|Cantiere aperto|D46E10000510001|350000,0000|350000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|COMUNE|0151460442|MIIC8DD005|MIEE8DD028|Primaria - Via Russo|||No|45.497841|9.228030|Messa in sicurezza della Scuola di Via Porpora nel Comune di Milano|Concluso|D46E10000440001|350000,0000|350000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|CITTAMETROPOLITANA|0151461583|MIIS05700B|MIPS05701T|N. MORESCHI|||No|45.462626|9.163953|Messa in sicurezza della Scuola di Via Russo nel Comune di Milano|Cantiere aperto|J46E10000610001|180000,0000|180000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|CITTAMETROPOLITANA|0151460404|MIPM03000T|MIPM03000T|LSPP - Agnesi|||No|45.448137|9.181973|Messa in sicurezza dell`Istituto Moreschi in Via San Michele del Carso nel Comune di Milano - Provincia di Milano|In approvazione|J46E10000600001|280000,0000|280000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Milano|015146|MIT|2017-09-05|||Milano|CITTAMETROPOLITANA|0151461521|MIIS079008|MITF07901R|ITI - Caterina Da Siena|||No|45.488063|9.223286|Messa in sicurezza I.M. Agnesi in Via Tabacchi nel Comune di Milano - Provincia di Milano|In approvazione|J46E10000580001|290000,0000|290000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Paderno Dugnano|015166|MIT|2017-09-05|||Paderno Dugnano|COMUNE|||||||No|45.582218|9.154990|Messa in sicurezza della scuola media in Piazza Hiroshima nel Comune di Paderno Dugnano (MI)|Concluso|D66E10000630001|650000,0000|650000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Parabiago|015168|MIT|2017-09-05|||Parabiago|CITTAMETROPOLITANA|0151681482|MIPS290006|MIPS290006|LS - Claudio Cavalleri|||No|45.559034|8.952743|Messa in sicurezza Istituto L. S. Cavalleri in Via Spagliardi, 23 nel Comune di Parabiago (MI) - Provincia di Milano|In approvazione|J86E10001220001|120000,0000|120000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Parabiago|015168|MIT|2017-09-05|||Parabiago|CITTAMETROPOLITANA|0151681604|MITD57000B|MITD57000B|ITC - G. Maggiolini|||No|45.558512|8.952452|Messa in sicurezza I.T.C.P.A. Maggiolini in Via Spagliardi, 19 nel Comune di Parabiago (MI) - Provincia di Milano|In approvazione|J86E10001210001|180000,0000|180000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Pieve Emanuele|015173|MIT|2017-09-05|||Pieve Emanuele|COMUNE||MIIC8D600R|MIMM8D601T|A. VIVALDI - PIEVE EMANUELE -|||No|45.345815|9.197854|Messa in sicurezza degli elementi anche non strutturali dell`istituto comprensivo in Via Magnolie nel Comune di Pieve Emanuele (MI)|Concluso|J46E11000290001|500000,0000|500000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Pogliano Milanese|015176|MIT|2017-09-05|||Pogliano Milanese|COMUNE|||||||No|45.537368|8.991683|Messa in sicurezza dell`istituto Comprensivo nel Comune di Pogliano Milanese (MI)|Concluso|J76E10000280001|200000,0000|200000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Rescaldina|015181|MIT|2017-09-05|||Rescaldina|COMUNE||MIIC849008|MIMM849019|RAIMONDI - RESCALDINA|||No|45.630782|8.944407|Messa in sicurezza dell`istituto comprensivo in Via Lombardi, 12 nel Comune di Rescaldina (MI)|Cantiere aperto|E36E10000330001|200000,0000|200000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|San Colombano al Lambro|015191|MIT|2017-09-05|||San Colombano al Lambro|COMUNE|0151911356|MIIC81300D|MIMM81301E|DON GNOCCHI - SAN COLOMBANO|||No|45.181819|9.493265|Messa in sicurezza dell`Istituto Comprensivo nel Comune di San Colombano al Lambro (MI)|Concluso|D46E10000290001|150000,0000|150000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|San Donato Milanese|015192|MIT|2017-09-05|||San Donato Milanese|CITTAMETROPOLITANA|0151921460|MITF390005|MITF390005|E.MATTEI|||No|45.417927|9.272757|Messa in sicurezza Istituto di Via Martiri di Cefalonia nel Comune di San Donato Milanese (MI) - Provincia di Milano|In approvazione|J56E10000770001|1000000,0000|1000000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Senago|015206|MIT|2017-09-05|||Senago|COMUNE|0152060924|MIIC8EP007|MIMM8EP018|ALLENDE - SENAGO|||No|45.577926|9.136596|Messa in sicurezza della scuola di Via Risorgimento nel Comune di Senago (MI)|Cantiere aperto|D16E10000490001|400000,0000|400000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Truccazzano|015224|MIT|2017-09-05|||Truccazzano|COMUNE|||||||No|45.483870|9.465869|Realizzazione dell`intervento presso l`Istituto Comprensivo di Via Pio XII nel Comune di Trucazzano (MI)|Concluso|D16E10000500001|230000,0000|230000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Milano|Turbigo|015226|MIT|2017-09-05|||Turbigo|COMUNE|0152260001|MIIC836006|MIEE836018|`VIA G.CESARE` - TURBIGO|||No|45.528702|8.738908|Messa in sicurezza dell`Istituto comprensivo in Via Giulio Cesare nel Comune di Turbigo (MI)|Cantiere aperto|J32J10000190004|200000,0000|200000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Bergamo|Bergamo|016024|MIT|2017-09-05|||Bergamo|PROVINCIA||BGIS03100L|BGTA03101C|ITA - Mario Rigoni Stern|||No|45.689626|9.707918|Messa in sicurezza dell`ITAS in Via Borgo Palazzo nel Comune di Bergamo - Provincia di Bergamo|In approvazione|E16E10000180001|500000,0000|500000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Bergamo|Bergamo|016024|MIT|2017-09-05|||Bergamo|PROVINCIA|0160240669|BGTD030002|BGTD030002|VITTORIO EMANUELE II|||No|45.692744|9.674585|Messa in sicurezza dell`ITC Vittorio Emanuele in Via Lussana nel Comune di Bergamo - Provincia di Bergamo|In approvazione|E12J10000100001|400000,0000|400000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Bergamo|Bergamo|016024|MIT|2017-09-05|||Bergamo|PROVINCIA|0160241146|BGIS021002|BGRI02101N|IPIA - Cesare Pesenti|||No|45.686614|9.677345|Messa in sicurezza dell`IPSIA Pesenti nel Comune di Bergamo - Provincia di Bergamo|In approvazione|E16E10000190001|690000,0000|690000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Bergamo|Castelli Calepio|016062|MIT|2017-09-05|||Castelli Calepio|COMUNE|0160620529|BGIC838007|BGMM838018|S.M.S."A. DA CALEPIO"CASTELLI C|||No|45.641482|9.904361|Messa in sicurezza dell`Istituto Comprensivo nel Comune di Castelli Calepio (BG)|Concluso|D35E10000950001|500000,0000|500000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Bergamo|Clusone|016077|MIT|2017-09-05|||Clusone|PROVINCIA|0160770674|BGIS012007|BGTF01201Q|ANDREA FANTONI|||No|45.893108|9.964612|Messa in sicurezza dell`ISIS Fantoni in Via Barbarigo nel Comune di Clusone (BG) - Provincia di Bergamo|In approvazione|E96E10000170001|280000,0000|280000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Bergamo|Foresto Sparso|016104|MIT|2017-09-05|||Foresto Sparso|COMUNE||BGIC891004|BGMM891026|S.M.S. FORESTO SPARSO|||No|45.694106|9.914094|Messa in sicurezza istituto comprensivo nel Comune di Foresto Sparso (BG)|Cantiere aperto|D96E10000980001|350000,0000|350000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Bergamo|Lovere|016128|MIT|2017-09-05|||Lovere|PROVINCIA|0161280277|BGPC07000D|BGPC07000D|LC - Cesare Battisti|||No|45.819503|10.077271|Messa in sicurezza dell`Istituto Superiore Lovere in Via Cesare Battisti nel Comune di Lovere (BG) - Provincia di Bergamo|In approvazione|E66E10000710001|500000,0000|500000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Bergamo|Ranica|016178|MIT|2017-09-05|||Ranica|COMUNE|0161780693|BGIC867007|BGMM867018|S.M.S. "MARIA PIAZZOLI"  RANICA|||No|45.719461|9.705474|Messa in sicurezza Istituto Comprensivo nel Comune di Ranica (BG)|Concluso|H26E10000180001|350000,0000|350000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Bergamo|Sorisole|016202|MIT|2017-09-05|||Sorisole|COMUNE|0162020600|BGIC87700T|BGMM87701V|S.M.S. "LANFRANCHI" SORISOLE|||No|45.740189|9.658036|Messa in sicurezza istituto comprensivo di Via Tonale nel Comune di Sorisole (BG)|Cantiere aperto|C86E10000300001|350000,0000|350000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Bergamo|Tavernola Bergamasca|016211|MIT|2017-09-05|||Tavernola Bergamasca|COMUNE||BGIC80500X|BGEE805045|SCUOLA PRIMARIA TAVERNOLA B.SCA|||No|45.710425|10.047786|Messa in sicurezza istituto comprensivo nel Comune di Tavernola Bergamasca (BG)|Cantiere aperto|b86e10000480001|500000,0000|500000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Azzano Mella|017008|MIT|2017-09-05|||Azzano Mella|COMUNE|0170080628|BSIC89000R|BSMM89001T|CONSORZ.AZZANO-CAPRIANO-MAIRANO|||No|45.456694|10.113923|Messa in sicurezza istituto comprensivo di Via Pizzi nel Comune di Azzaro Mella (BS)|Cantiere aperto|E56E09000370001|150000,0000|150000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Breno|017028|MIT|2017-09-05|||Breno|PROVINCIA||BSIS001009|BSIS001009|F.TASSARA - G.GHISLANDI|||No|45.879501|10.176573|Messa in sicurezza dell`Istituto di Via Putelli nel Comune di Breno (BS) - Provincia di Brescia|Concluso|H66E10000350001|200000,0000|200000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Brescia|017029|MIT|2017-09-05|||Brescia|PROVINCIA|0170290273|BSPM020005|BSPM020005|LICEO VERONICA GAMBARA|||No|45.537136|10.226944|Messa in sicurezza dell`Istituto di Via Gambara nel Comune di Brescia - Provincia di Brescia|Concluso|H86E10000180001|300000,0000|300000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Brescia|017029|MIT|2017-09-05|||Brescia|PROVINCIA||BSPS01000D|BSPS01000D|CALINI|||No|45.547567|10.221550|Messa in sicurezza dell`Istituto di Via Montesuello nel Comune di Brescia - Provincia di Brescia|Cantiere aperto|H86E10000170001|550000,0000|550000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Brescia|017029|MIT|2017-09-05|||Brescia|PROVINCIA||BSIS024002|BSTD024018|"LUNARDI" - BRESCIA|||No|45.558741|10.240445|Messa in sicurezza dell`Istituto di Via Riccobelli nel Comune di Brescia - Provincia di Brescia|Concluso|H36E10000270001|300000,0000|300000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Calvisano|017034|MIT|2017-09-05|||Calvisano|COMUNE|0170340613|BSIC84800A|BSMM84801B|P.VIRGILIO MARONE - CALVISANO|||No|45.352576|10.342044|Messa in sicurezza istituto comprensivo nel Comune di Calvisano (BS)|Concluso|E46E10000900001|100000,0000|100000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Cevo|017051|MIT|2017-09-05|||Cevo|COMUNE|0170510305|BSIC81700P|BSEE81704X|SCUOLA PRIMARIA  CEVO|||No|46.081838|10.369457|Realizzazione dell`intervento c/o l`Istituto di Via Marconi nel Comune di Cevo (BS)|Concluso|D36E10001490001|200000,0000|200000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Chiari|017052|MIT|2017-09-05|||Chiari|COMUNE|0170520930|BSIC86600X|BSEE866012|CHIARI - PLESSO TURLA|||No|45.536495|9.928959|Messa in sicurezza della scuola dell`infanzia nel Comune di Chiari (BS)|Concluso|D42J10000180001|250000,0000|250000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Concesio|017061|MIT|2017-09-05|||Concesio|COMUNE|0170610518|BSIC828005|BSEE828039|CONCESIO FRAZ.COSTORIO|||No|45.615143|10.201539|Messa in sicurezza dell`Istituto Scolastico in Via S. Giulia nel Comune di Concesio (BS)|Cantiere aperto|D43B10000260001|200000,0000|200000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Desenzano del Garda|017067|MIT|2017-09-05|||Desenzano del Garda|COMUNE|0170670635|BSIC8AA00Q|BSEE8AA02V|LUIGI LAINI|||No|45.460595|10.548773|Messa in sicurezza degli elementi anche non strutturali dell`istituto comprensivo L. Laini in Viale Michelangelo nel Comune di Desenzano del Garda (BS)|Cantiere aperto|I16E10000420001|100000,0000|100000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Edolo|017068|MIT|2017-09-05|||Edolo|COMUNE|0170680290|BSIC87000G|BSMM87002N|R. SERINI - EDOLO|||No|46.176211|10.332001|Messa in sicurezza istituto comprensivo in Via A. Morino nel Comune di Edolo (BS)|Cantiere aperto|G23B10000200001|120000,0000|120000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Gambara|017073|MIT|2017-09-05|||Gambara|COMUNE||BSIC899007|BSMM899018|SECONDARIA "U. ALLEGRI" GAMBARA|||No|45.254586|10.290116|Messa in sicurezza della Scuola Media in Via Martiri della Libert� nel Comune di Gambara (BS)|Concluso|D76E10000640001|250000,0000|250000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Gavardo|017077|MIT|2017-09-05|||Gavardo|COMUNE|||||||No|45.587541|10.440183|Messa in sicurezza istituto comprensivo nel Comune di Gavardo (BS)|Cantiere aperto|E25D09000030001|100000,0000|100000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Gottolengo|017080|MIT|2017-09-05|||Gottolengo|COMUNE|0170801297|BSIC899007|BSMM899029|SECONDARIA "L STUZO" GOTTOLENGO|||No|45.288581|10.268189|Messa in sicurezza dell`istituto comprensivo Don Sturzo in Via Roma circonvallazione sud nel Comune di Gottolengo (BS)|Concluso|D56E10001000001|75000,0000|75000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Iseo|017085|MIT|2017-09-05|||Iseo|COMUNE|0170850378|BSIC80300R|BSAA80302P|ISEO FR.CLUSANE|||No|45.660236|10.000506|Messa in sicurezza della scuola dell`infanzia in Via Risorgimento, frazione Clusane nel Comune di Iseo (BS)|Concluso|F16E09000440001|600000,0000|600000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Lumezzane|017096|MIT|2017-09-05|||Lumezzane|COMUNE|0170960666|BSIC830005|BSEE83005B|LUMEZZANE LOC. ROSSAGHE|||No|45.650985|10.254010|Messa in sicurezza della scuola di Via Rossaghe nel Comune di Lumezzane (BS)|Concluso|G33B10000370001|150000,0000|150000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Manerbio|017103|MIT|2017-09-05|||Manerbio|COMUNE|0171030748|BSIC89800B|BSEE89801D|SCUOLA PRIMARIA STATALE|||No|45.355713|10.134023|Messa in sicurezza istituto comprensivo in Via Galliano, 10 nel Comune di Manerbio (BS)|Concluso|H16E10000520001|100000,0000|100000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Marone|017106|MIT|2017-09-05|||Marone|COMUNE|||||||No|45.734935|10.091903|Messa in sicurezza dell`Istituto Comprensivo nel Comune di Marone (BS)|Cantiere aperto|I46E10000230001|100000,0000|100000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Milzano|017108|MIT|2017-09-05|||Milzano|COMUNE||BSIC894004|BSEE894038|MILZANO CAP.|||No|45.275486|10.200236|Messa in sicurezza istituto comprensivo in Via N. Bixio nel Comune di Milzano (BS)|Cantiere aperto|H66E10000410001|100000,0000|100000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Monte Isola|017111|MIT|2017-09-05|||Monte Isola|COMUNE|0171110693|BSIC87100B|BSMM87102D|L.EINAUDI - MONTE ISOLA|||No|45.715667|10.079909|Messa in sicurezza della scuola in Localit� Siviano, 39 nel Comune di Monte isola (BS)|Concluso|J98G10000320005|75000,0000|75000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Nuvolento|017119|MIT|2017-09-05|||Nuvolento|COMUNE|0171190191|BSIC851006|BSMM851017|"S. QUASIMODO" NUVOLENTO|||No|45.539069|10.381992|Messa in sicurezza della scuola di Via Caduti della Resistenza nel Comune di Nuvolento (BS)|Concluso|F88G10000380001|170000,0000|170000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Orzinuovi|017125|MIT|2017-09-05|||Orzinuovi|COMUNE||BSIC893008|BSMM893019|SCUOLA SEC. I GRADO ORZINUOVI|||No|45.396317|9.925922|Messa in sicurezza dell`istituto comprensivo nel Comune di Orzinuovi (BS)|Cantiere aperto|J56E10001090001|450000,0000|450000,0000
Messa in sicurezza elementi non strutturali - Delibere CIPE 32/2010 e 6/2012|Lombardia|Brescia|Orzivecchi|017126|MIT|2017-09-05|||Orzivecchi|PROVINCIA|0171260096|BSIS02200A|BSRA02203C|ORZIVECCHI(SEZ.ASS.I.S."DANDOLO"CORZANO)|||No|45.403384|9.976683|Messa in sicurezza dell`Istituto di Via Giardino, 96 nel Comune di Orzivecchi (BS) - Provincia di Brescia|Concluso|H96E10000450001|150000,0000|150000,0000
