ANNOSCOLASTICO, CODICESCUOLA, CODICEEDIFICIO, SCUOLABUS, TRASPORTIPUBBLICIURBANI, TRASPORTIPUBBLICIINTERURBANI, TRASPORTIFERROVIARI, MEZZIPRIVATI, TRASPORTODISABILI, ALTRO
201516,AGPC060002,0840211620,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGPC060002,0840211622,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGPC060002,0840211630,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,AGPM002017,0840401779,NO,NO,SI,NO,SI,NO,Non Comunicato
201516,AGPM00250G,0840401779,NO,NO,SI,NO,SI,NO,Non Comunicato
201516,AGPM01801R,0840311370,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGPM01801R,0840311373,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGPM01801R,0840311396,NO,NO,SI,NO,SI,NO,Non Comunicato
201516,AGPM02000Q,0840170713,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,AGPM02000Q,0840170714,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,AGPM02101L,0840331019,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGPM02101L,0840331020,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGPM02101L,0840331021,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGPM02101L,0840331022,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGPM02101L,0840331023,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGPM03000A,0840010662,NO,SI,NO,SI,SI,NO,Non Comunicato
201516,AGPM03000A,0840011411,SI,SI,SI,SI,SI,NO,Non Comunicato
201516,AGPM03000A,0840011614,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,AGPS00101A,0840111577,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGPS00101A,0840111578,SI,SI,NO,SI,SI,NO,Non Comunicato
201516,AGPS00101A,0840111802,SI,SI,NO,SI,SI,SI,Non Comunicato
201516,AGPS002016,0840120683,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGPS002016,0840120684,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGPS002027,0840090731,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGPS002027,0840090732,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,AGPS008015,0840231250,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,AGPS02000P,0840411667,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGPS02000P,0840411668,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGPS02201B,0840270510,NO,NO,SI,NO,SI,NO,Non Comunicato
201516,AGPS02201B,0840271347,NO,NO,SI,NO,SI,NO,Non Comunicato
201516,AGPS02201B,0840271360,NO,NO,SI,NO,SI,NO,Non Comunicato
201516,AGPS02201B,0840271380,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,AGPS030009,0840011421,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGPS030009,0840011540,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,AGPS030009,0840011541,NO,SI,NO,NO,NO,NO,Non Comunicato
201516,AGPS060005,0840010860,NO,SI,NO,SI,SI,NO,Non Comunicato
201516,AGPS060005,0840011227,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,AGPS08000A,0840201782,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRA019015,0840111424,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRC01601L,0840231260,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,AGRC01602N,0840411618,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRC02301Q,0840010547,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRC02301Q,0840010661,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRC02302R,0840030673,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRC02303T,0840281681,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRC02303T,0840281686,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRH01201E,0840410730,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,AGRH01201E,0840414610,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,AGRH01201E,0840414611,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,AGRH01250V,0840410730,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,AGRH01301A,0840211778,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRH02000C,0840171339,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,AGRH02000C,0840171780,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,AGRH02050T,0840171339,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,AGRI011016,0840211777,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRI016019,0840411025,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRI016019,0840411636,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRI016019,0840411638,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRI017015,0840041676,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRI017026,0840151257,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,AGRI01750D,0840151257,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,AGRI01901R,0840171780,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,AGRI01902T,0840290503,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRI01903V,0840111590,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,AGRI019505,0840171780,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,AGRI02000X,0840090751,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRI02000X,0840360752,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRI020011,0840120659,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGRI02101R,0840331602,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,AGRI02201L,0840270510,NO,NO,SI,NO,SI,NO,Non Comunicato
201516,AGRI024018,0840031391,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,AGSD00801G,0840411628,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGSD00801G,0840411629,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTA012016,0840410730,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,AGTA012016,0840414610,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,AGTA012016,0840414611,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,AGTD01301C,0840211778,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD01351T,0840211778,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD014018,0840010662,NO,SI,NO,SI,SI,NO,Non Comunicato
201516,AGTD014018,0840011614,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,AGTD014018,0840011615,NO,SI,NO,SI,SI,NO,Non Comunicato
201516,AGTD01601X,0840411605,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD016519,0840411605,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD01701Q,0840041676,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD01801G,0840100504,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,AGTD02000E,0840111424,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD02000E,0840111431,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD02001G,0840260501,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD02101B,0840330696,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD02101B,0840330697,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD02101B,0840330698,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD02101B,0840330699,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD02101B,0840330700,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD02151R,0840330696,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD02151R,0840330697,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD02151R,0840330698,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD02151R,0840330699,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD02151R,0840330700,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD09000R,0840011406,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,AGTD09000R,0840011407,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,AGTD09001T,0840281681,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD09001T,0840281686,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTD090506,0840281686,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTF02201D,0840271380,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,AGTF023019,0840281681,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTF023019,0840281686,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTF024015,0840031391,NO,NO,NO,NO,NO,NO,Non Comunicato
201516,AGTL011017,0840211783,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,AGTL01401P,0840010547,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGTL01401P,0840010667,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,AGVC05000P,0840411781,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,ALAA007017,0060030019,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,ALAA036039,0060510002,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA03607D,0061770009,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALAA03608E,0061540002,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA037013,0060130001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA037024,0061770002,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALAA037035,0061770005,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALAA037046,0061280002,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,ALAA80601A,0060220001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA80602B,0061900001,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALAA80603C,0060290002,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,ALAA807016,0061600003,SI,SI,NO,NO,NO,NO,Non Comunicato
201516,ALAA807027,0061670002,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,ALAA808012,0061690001,NO,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA808023,0060950001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA808034,0060440001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA808045,0060490002,NO,SI,SI,NO,SI,NO,Non Comunicato
201516,ALAA808056,0060630001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA808067,0061470001,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,ALAA808078,0061620002,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA80901T,0061440002,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA80902V,0060430002,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,ALAA80903X,0061680002,SI,NO,SI,SI,SI,NO,Non Comunicato
201516,ALAA810012,0060170001,SI,SI,SI,SI,SI,NO,Non Comunicato
201516,ALAA810023,0061060001,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,ALAA810045,0061650002,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,ALAA810056,0060920001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA810067,0060360001,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,ALAA81101T,0060590001,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,ALAA81102V,0061130004,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,ALAA81103X,0060770001,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,ALAA811041,0061330001,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALAA81201N,0061810003,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA81203Q,0060830002,SI,NO,SI,NO,NO,SI,Non Comunicato
201516,ALAA81204R,0061550001,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,ALAA81205T,0060790001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA81301D,0060090002,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA81302E,0061480001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA81303G,0060180002,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALAA815015,0060780001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA815026,0060030033,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,ALAA815037,0060030021,SI,SI,NO,SI,SI,NO,Non Comunicato
201516,ALAA815048,0060030018,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALAA816011,0060470003,SI,SI,SI,SI,SI,NO,Non Comunicato
201516,ALAA816022,0060150001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA816033,0060210002,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,ALAA816044,0061400004,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,ALAA816055,0061610001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA816066,0060750002,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,ALAA81701R,0060030042,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA81702T,0060030038,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,ALAA81703V,0060030026,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA81801L,0060680003,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA81802N,0060760002,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA81803P,0060910001,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,ALAA81804Q,0061630002,NO,NO,NO,NO,SI,NO,Non Comunicato
201516,ALAA81805R,0061410001,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,ALAA81806T,0061420001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA81901C,0060530001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA81902D,0061510003,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA81903E,0060960002,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,ALAA81904G,0060060001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA81905L,0060870001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA81906N,0061320001,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,ALAA82102D,0061210009,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALAA82103E,0061210001,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALAA822018,0061730003,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,ALAA822029,0060200001,SI,NO,NO,SI,SI,NO,Non Comunicato
201516,ALAA822029,0060200002,SI,NO,NO,SI,SI,NO,Non Comunicato
201516,ALAA82203A,0061780002,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,ALAA82204B,0060730001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA82205C,0060820002,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,ALAA82207E,0060940002,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,ALAA82208G,0060610001,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,ALAA823025,0061710001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA823036,0060070001,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,ALAA823058,0061200001,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,ALAA82307A,0061230002,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA82308B,0060560001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA82309C,0061530001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA82310E,0061590001,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,ALAA82401X,0060390029,SI,SI,NO,SI,SI,SI,Non Comunicato
201516,ALAA824021,0061850003,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA824032,0060390028,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,ALAA824043,0060110001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA824054,0061090002,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA82501Q,0060030032,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,ALAA82502R,0060030031,NO,SI,SI,SI,SI,SI,Non Comunicato
201516,ALAA82601G,0060030028,SI,SI,NO,SI,SI,NO,Non Comunicato
201516,ALAA82701B,0060030030,NO,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA82702C,0060030039,NO,SI,NO,NO,SI,SI,Non Comunicato
201516,ALAA828017,0060030011,NO,SI,SI,NO,SI,SI,Non Comunicato
201516,ALAA828028,0060030015,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA828039,0060030034,NO,SI,SI,SI,SI,NO,Non Comunicato
201516,ALAA829013,0061140007,SI,SI,SI,SI,SI,NO,Non Comunicato
201516,ALAA830017,0061140015,NO,SI,NO,NO,SI,NO,Non Comunicato
201516,ALAA830028,0061140016,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,ALAA83004A,0060740001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA83005B,0061270002,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA831013,0061140014,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,ALAA831024,0061140006,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,ALAA831035,0061140013,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,ALAA831046,0061380002,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,ALAA831046,0061380004,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,ALAA83201V,0060390004,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALAA83201V,0060390027,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALAA83202X,0060390013,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,ALAA832031,0060390030,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA83301P,0060390003,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,ALAA83301P,0060390011,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA83302Q,0060390031,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,ALAA83303R,0060390026,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,ALAA83304T,0060390006,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,ALAA83401E,0061740008,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,ALAA83402G,0061740007,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA83403L,0060300002,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALAA83404N,0061740009,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,ALAA83501A,0061740010,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALAA83502B,0061830002,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALAA83503C,0061580001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALAA836016,0060010002,NO,NO,NO,NO,SI,SI,Non Comunicato
201516,ALAA836027,0060010001,NO,NO,NO,NO,SI,SI,Non Comunicato
201516,ALAA837012,0060010003,NO,NO,NO,NO,SI,SI,Non Comunicato
201516,ALAA837012,0060010017,NO,NO,NO,NO,SI,SI,Non Comunicato
201516,ALAA837023,0061120001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE00701C,0060030019,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,ALEE00702D,0060030020,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,ALEE03601C,0061540002,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE03601C,0061540003,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE03602D,0060510003,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE03603E,0061770009,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE037018,0060130002,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE03703A,0061280001,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE03704B,0061770010,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE03704B,0061770011,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE03704B,0061770012,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE03704B,0061770013,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE80601G,0060290001,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE80602L,0061700002,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE80603N,0060220001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE80604P,0061900001,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE80606R,0060810002,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE80607T,0060350002,NO,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE80608V,0060700001,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,ALEE80609X,0061520001,NO,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE80701B,0061600002,SI,SI,NO,NO,NO,NO,Non Comunicato
201516,ALEE80702C,0060420002,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,ALEE80703D,0061670001,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,ALEE808017,0060440001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE808028,0060950001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE808039,0061110001,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE80804A,0061690001,NO,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE80806C,0060490001,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,ALEE80807D,0060630001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE80808E,0061470001,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,ALEE80809G,0061620002,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE809013,0061440001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE809024,0060430001,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,ALEE809024,0060430003,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,ALEE809035,0061680001,SI,NO,SI,SI,NO,NO,Non Comunicato
201516,ALEE809046,0060330001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE810017,0060170002,SI,SI,SI,SI,SI,NO,Non Comunicato
201516,ALEE810028,0060920001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE810039,0061060001,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,ALEE81004A,0061650001,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,ALEE81005B,0060360001,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,ALEE811013,0060590004,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE811024,0060770001,SI,SI,SI,NO,SI,NO,Non Comunicato
201516,ALEE811035,0060970001,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE811046,0061130003,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE811057,0060040001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE811068,0061330002,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE81202X,0061810002,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE812042,0061550001,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,ALEE812053,0061880002,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,ALEE812064,0060790002,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE812064,0060790003,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE81301P,0060090002,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE81302Q,0060850001,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,ALEE81303R,0061480001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE81304T,0060180003,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE81305V,0061800001,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE81501A,0060030018,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE81502B,0060030021,SI,SI,NO,SI,SI,NO,Non Comunicato
201516,ALEE81503C,0060190001,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,ALEE816016,0060470003,SI,SI,SI,SI,SI,NO,Non Comunicato
201516,ALEE816027,0061610001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE816038,0060150002,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE816049,0060210002,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,ALEE81605A,0061400002,SI,SI,NO,SI,SI,NO,Non Comunicato
201516,ALEE81605A,0061400003,SI,SI,SI,SI,SI,NO,Non Comunicato
201516,ALEE81606B,0060750001,SI,NO,SI,SI,SI,SI,Non Comunicato
201516,ALEE817012,0060030035,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE817023,0060030036,SI,SI,NO,NO,SI,SI,Non Comunicato
201516,ALEE817034,0060030043,SI,NO,NO,NO,SI,SI,Non Comunicato
201516,ALEE817045,0060030042,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE817056,0060030037,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE817067,0060030026,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE81801T,0060680002,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE81801T,0060680003,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE81802V,0060760001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE81803X,0060910002,SI,NO,NO,NO,SI,NO,Non Comunicato
201516,ALEE818041,0061220002,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE818052,0061410001,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,ALEE818063,0061420001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE818074,0061630001,SI,NO,SI,SI,SI,NO,Non Comunicato
201516,ALEE81901N,0060530001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE81901N,0060530004,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE81902P,0060060003,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE81903Q,0060960001,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE81904R,0060870002,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE81905T,0061510001,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE81905T,0061510002,SI,NO,SI,NO,SI,SI,Non Comunicato
201516,ALEE81906V,0061320001,SI,SI,SI,SI,SI,SI,Non Comunicato
201516,ALEE82101N,0061210008,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE82103Q,0061210001,SI,SI,SI,NO,SI,SI,Non Comunicato
201516,ALEE82201D,0061730001,SI,NO,NO,NO,NO,NO,Non Comunicato
201516,ALEE82202E,0060200001,SI,NO,NO,SI,SI,NO,Non Comunicato
201516,ALEE82202E,0060200002,SI,NO,NO,SI,SI,NO,Non Comunicato
201516,ALEE82203G,0061780001,SI,SI,NO,NO,SI,NO,Non Comunicato
201516,ALEE82204L,0060730002,SI,NO,SI,NO,SI,NO,Non Comunicato
201516,ALEE82205N,0061150001,SI,SI,SI,NO,SI,NO,Non Comunicato
